Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-08-15 04:00:00+00:00,234.0,234.27999877929688,229.33999633789065,231.58999633789065,56038700,0.0,0.0
2025-08-18 04:00:00+00:00,231.6999969482422,233.1199951171875,230.1100006103516,230.88999938964844,37476200,0.0,0.0
2025-08-19 04:00:00+00:00,231.27999877929688,232.8699951171875,229.3500061035156,230.55999755859372,39402600,0.0,0.0
2025-08-20 04:00:00+00:00,229.97999572753903,230.47000122070312,225.7700042724609,226.00999450683597,42263900,0.0,0.0
2025-08-21 04:00:00+00:00,226.2700042724609,226.5200042724609,223.77999877929688,224.8999938964844,30621200,0.0,0.0
2025-08-22 04:00:00+00:00,226.1699981689453,229.08999633789065,225.41000366210935,227.75999450683597,42477800,0.0,0.0
2025-08-25 04:00:00+00:00,226.47999572753903,229.3000030517578,226.22999572753903,227.16000366210935,30983100,0.0,0.0
2025-08-26 04:00:00+00:00,226.8699951171875,229.4900054931641,224.69000244140625,229.30999755859372,54575100,0.0,0.0
2025-08-27 04:00:00+00:00,228.6100006103516,230.8999938964844,228.25999450683597,230.4900054931641,31259500,0.0,0.0
2025-08-28 04:00:00+00:00,230.82000732421875,233.41000366210935,229.33999633789065,232.55999755859372,38074700,0.0,0.0
2025-08-29 04:00:00+00:00,232.50999450683597,233.3800048828125,231.3699951171875,232.13999938964844,39418400,0.0,0.0
2025-09-02 04:00:00+00:00,229.25,230.8500061035156,226.97000122070312,229.72000122070312,44075600,0.0,0.0
2025-09-03 04:00:00+00:00,237.2100067138672,238.8500061035156,234.3600006103516,238.47000122070312,66427800,0.0,0.0
2025-09-04 04:00:00+00:00,238.4499969482422,239.8999938964844,236.7400054931641,239.77999877929688,47549400,0.0,0.0
2025-09-05 04:00:00+00:00,240.0,241.32000732421875,238.4900054931641,239.69000244140625,54870400,0.0,0.0
2025-09-08 04:00:00+00:00,239.3000030517578,240.1499938964844,236.33999633789065,237.8800048828125,48999500,0.0,0.0
2025-09-09 04:00:00+00:00,237.0,238.77999877929688,233.3600006103516,234.3500061035156,66313900,0.0,0.0
2025-09-10 04:00:00+00:00,232.19000244140625,232.4199981689453,225.9499969482422,226.7899932861328,83440800,0.0,0.0
2025-09-11 04:00:00+00:00,226.8800048828125,230.4499969482422,226.6499938964844,230.02999877929688,50208600,0.0,0.0
2025-09-12 04:00:00+00:00,229.22000122070312,234.50999450683597,229.0200042724609,234.07000732421875,55776500,0.0,0.0
2025-09-15 04:00:00+00:00,237.0,238.19000244140625,235.02999877929688,235.80999755859372,34400912,0.0,0.0
